restaurant_id,city,cuisine,avg_rating,onboarding_date,commission_percentage
R0494,Hyderabad,Multi Cuisine,4.0,2025-05-10,25
R0495,Jaipur,Italian,4.1,2024-03-14,18
R0496,Ahmedabad,Chinese,3.0,2024-11-23,23
R0497,Ahmedabad,Fast Food,4.1,2024-11-15,15
R0498,Delhi,Indian,3.4,2024-12-30,17
R0499,Jaipur,Indian,4.3,2024-09-10,21
R0500,Kolkata,Indian,3.6,2024-08-03,15
R0501,Lucknow,Thai,4.5,2024-09-16,19
R0502,Hyderabad,Multi Cuisine,3.5,2024-03-11,16
R0503,Pune,Multi Cuisine,3.4,2024-05-11,21
R0504,Delhi,Chinese,3.8,2024-04-14,22
R0505,Ahmedabad,Thai,3.7,2024-01-16,23
R0506,Jaipur,Chinese,2.9,2024-12-29,21
R0507,Jaipur,Fast Food,4.3,2024-09-25,16
R0508,Jaipur,Indian,3.6,2024-08-14,24
R0509,Delhi,Fast Food,3.7,2024-06-26,17
R0510,Lucknow,Indian,4.2,2024-11-18,23
R0511,Lucknow,Indian,2.9,2025-02-19,24
R0512,Lucknow,Thai,3.3,2024-01-03,23
R0513,Jaipur,Indian,3.2,2024-12-17,17
R0514,Lucknow,Thai,3.9,2024-04-04,27
R0515,Pune,Indian,4.5,2024-08-19,17
R0516,Pune,Multi Cuisine,3.8,2024-02-07,16
R0517,Delhi,Fast Food,3.4,2024-07-13,17
R0518,Mumbai,Thai,3.0,2025-05-08,23
R0519,Lucknow,Multi Cuisine,2.8,2024-10-21,19
R0520,Ahmedabad,Chinese,3.4,2024-07-03,27
R0521,Mumbai,Indian,3.7,2024-02-24,19
R0522,Lucknow,Italian,3.5,2025-02-14,27
R0523,Jaipur,Biryani,3.7,2024-01-16,20
R0524,Hyderabad,Chinese,3.7,2025-01-22,20
R0525,Hyderabad,Multi Cuisine,3.7,2024-11-01,22
R0526,Chennai,Chinese,4.1,2024-08-18,27
R0527,Kolkata,Fast Food,3.5,2024-10-28,20
R0528,Delhi,Biryani,4.4,2024-05-02,22
R0529,Jaipur,Fast Food,4.4,2025-03-01,26
R0530,Pune,Chinese,3.3,2024-10-31,25
R0531,Chennai,Indian,3.0,2024-12-07,23
R0532,Chennai,Thai,4.6,2025-03-03,19
R0533,Delhi,Thai,3.1,2025-02-19,16
R0534,Delhi,Thai,4.1,2024-03-12,26
R0535,Kolkata,Indian,4.5,2024-10-28,19
R0536,Mumbai,Fast Food,2.8,2024-12-11,17
R0537,Hyderabad,Chinese,3.3,2024-09-08,24
R0538,Ahmedabad,Chinese,3.4,2024-09-05,20
R0539,Pune,Multi Cuisine,4.2,2024-07-22,19
R0540,Hyderabad,Thai,4.1,2025-03-30,24
R0541,Kolkata,Multi Cuisine,3.9,2024-10-19,17
R0542,Kolkata,Chinese,4.6,2025-04-15,26
R0543,Delhi,Italian,4.8,2024-01-02,21
R0544,Delhi,Thai,2.9,2025-03-26,27
R0545,Chennai,Indian,4.5,2024-07-15,20
R0546,Kolkata,Fast Food,3.2,2024-12-02,19
R0547,Pune,Thai,3.1,2024-07-09,23
R0548,Delhi,Fast Food,4.4,2024-05-18,25
R0549,Kolkata,Indian,4.1,2024-09-08,15
R0550,Delhi,Fast Food,2.9,2024-05-25,18
R0551,Mumbai,Fast Food,3.2,2024-06-25,20
R0552,Lucknow,Fast Food,4.2,2024-08-03,15
R0553,Kolkata,Multi Cuisine,2.8,2024-07-30,23
R0554,Delhi,Multi Cuisine,3.4,2024-05-21,27
R0555,Chennai,Fast Food,3.7,2025-02-09,24
R0556,Bangalore,Thai,4.6,2025-02-09,15
R0557,Hyderabad,Multi Cuisine,4.5,2025-04-18,19
R0558,Ahmedabad,Fast Food,3.2,2024-04-26,24
R0559,Jaipur,Chinese,3.4,2024-03-21,15
R0560,Pune,Italian,3.8,2024-01-25,23
R0561,Mumbai,Multi Cuisine,3.7,2025-02-03,15
R0562,Mumbai,Biryani,4.3,2024-10-21,17
R0563,Jaipur,Thai,4.7,2025-04-22,15
R0564,Jaipur,Thai,4.0,2025-04-13,15
R0565,Lucknow,Chinese,3.0,2024-01-30,22
R0566,Kolkata,Chinese,3.7,2024-08-14,20
R0567,Hyderabad,Thai,3.9,2024-10-03,25
R0568,Hyderabad,Chinese,4.7,2024-03-12,21
R0569,Mumbai,Chinese,3.5,2024-06-19,17
R0570,Lucknow,Fast Food,4.1,2024-08-08,18
R0571,Pune,Biryani,2.8,2024-08-10,27
R0572,Kolkata,Biryani,3.7,2024-07-07,24
R0573,Kolkata,Multi Cuisine,2.9,2024-08-20,16
R0574,Pune,Fast Food,3.3,2024-04-13,19
R0575,Pune,Thai,3.7,2025-02-06,15
R0576,Chennai,Fast Food,4.0,2024-01-20,24
R0577,Ahmedabad,Biryani,4.6,2025-03-06,21
R0578,Chennai,Chinese,3.2,2024-10-06,16
R0579,Jaipur,Multi Cuisine,3.4,2024-03-04,25
R0580,Kolkata,Fast Food,3.9,2025-02-07,21
R0581,Mumbai,Chinese,3.2,2024-12-03,26
R0582,Bangalore,Chinese,4.6,2024-12-25,26
R0583,Ahmedabad,Thai,4.5,2024-03-05,22
R0584,Jaipur,Fast Food,4.6,2024-11-22,21
R0585,Ahmedabad,Fast Food,4.2,2024-10-07,18
R0586,Mumbai,Thai,4.8,2024-12-11,22
R0587,Lucknow,Biryani,4.5,2024-12-27,25
R0588,Chennai,Fast Food,3.8,2024-07-03,23
R0589,Jaipur,Indian,4.3,2024-11-26,17
R0590,Ahmedabad,Thai,3.0,2025-02-20,16
R0591,Hyderabad,Chinese,4.6,2024-08-20,24
R0592,Kolkata,Chinese,4.8,2024-03-13,19
R0593,Bangalore,Thai,4.5,2025-03-20,18
R0594,Bangalore,Italian,2.9,2025-03-03,22
R0595,Bangalore,Chinese,3.1,2025-01-17,24
R0596,Pune,Indian,3.0,2025-03-20,25
R0597,Jaipur,Chinese,3.7,2025-04-30,20
R0598,Bangalore,Thai,2.9,2025-04-27,20
R0599,Bangalore,Multi Cuisine,4.7,2024-06-23,17
R0600,Ahmedabad,Chinese,4.0,2025-04-06,19
R0601,Ahmedabad,Italian,3.9,2024-03-19,19
R0602,Lucknow,Chinese,3.7,2024-10-14,21
R0603,Kolkata,Indian,3.5,2024-07-31,21
R0604,Hyderabad,Fast Food,3.8,2024-08-23,22
R0605,Delhi,Multi Cuisine,3.8,2024-12-26,27
R0606,Chennai,Fast Food,4.2,2025-01-22,19
R0607,Jaipur,Chinese,3.1,2025-05-09,27
R0608,Kolkata,Thai,4.0,2024-11-16,27
R0609,Bangalore,Fast Food,4.0,2024-07-25,27
R0610,Ahmedabad,Biryani,3.5,2025-02-17,19
R0611,Chennai,Biryani,4.7,2025-01-04,27
R0612,Lucknow,Indian,4.3,2025-04-27,19
R0613,Mumbai,Chinese,4.2,2024-12-11,18
R0614,Mumbai,Fast Food,4.5,2024-01-02,20
R0615,Pune,Fast Food,3.5,2024-10-30,24
R0616,Bangalore,Indian,3.2,2024-09-18,27
R0617,Pune,Biryani,3.7,2024-03-07,21
R0618,Bangalore,Multi Cuisine,4.0,2025-04-16,17
R0619,Hyderabad,Multi Cuisine,3.9,2024-03-10,25
R0620,Lucknow,Chinese,3.2,2024-10-16,16
R0621,Pune,Biryani,3.3,2024-05-10,17
R0622,Kolkata,Indian,4.7,2025-01-09,27
R0623,Delhi,Chinese,3.0,2024-10-19,21
R0624,Jaipur,Indian,3.8,2024-06-30,27
R0625,Kolkata,Indian,3.7,2024-12-07,27
R0626,Jaipur,Multi Cuisine,3.6,2024-08-17,16
R0627,Delhi,Fast Food,4.4,2024-10-04,16
R0628,Pune,Biryani,4.6,2025-01-02,26
R0629,Bangalore,Indian,4.8,2025-01-20,27
R0630,Hyderabad,Thai,3.0,2024-05-13,20
R0631,Bangalore,Indian,2.9,2024-06-14,23
R0632,Chennai,Thai,3.4,2024-11-19,17
R0633,Mumbai,Chinese,4.2,2025-03-16,18
R0634,Mumbai,Chinese,3.6,2024-05-13,19
R0635,Kolkata,Biryani,3.7,2024-02-03,25
R0636,Hyderabad,Biryani,4.8,2024-12-16,23
R0637,Hyderabad,Thai,3.8,2024-08-20,21
R0638,Ahmedabad,Multi Cuisine,4.6,2024-11-03,15
R0639,Kolkata,Biryani,3.6,2025-04-28,19
R0640,Mumbai,Multi Cuisine,3.7,2024-05-13,19
R0641,Chennai,Thai,4.3,2024-11-15,22
R0642,Bangalore,Multi Cuisine,4.6,2024-05-07,19
R0643,Mumbai,Thai,4.4,2024-11-10,25
R0644,Chennai,Fast Food,3.7,2024-02-09,20
R0645,Bangalore,Fast Food,4.2,2024-01-16,17
R0646,Bangalore,Indian,3.3,2024-03-06,18
R0647,Ahmedabad,Chinese,3.0,2024-01-10,16
R0648,Bangalore,Multi Cuisine,3.1,2024-12-03,20
R0649,Kolkata,Fast Food,2.8,2024-06-06,23
R0650,Ahmedabad,Italian,3.7,2024-06-09,21
R0651,Chennai,Biryani,4.1,2024-03-08,21
R0652,Chennai,Chinese,2.9,2024-02-08,19
R0653,Bangalore,Thai,2.9,2024-01-04,24
R0654,Kolkata,Indian,3.8,2024-11-15,21
R0655,Pune,Chinese,4.7,2025-04-19,15
R0656,Kolkata,Chinese,3.1,2024-04-09,24
R0657,Lucknow,Indian,4.2,2024-01-25,16
R0658,Hyderabad,Fast Food,4.1,2024-01-15,21
R0659,Bangalore,Italian,3.4,2025-04-02,21
R0660,Kolkata,Thai,3.0,2024-05-13,16
R0661,Bangalore,Fast Food,4.0,2024-03-09,17
R0662,Bangalore,Thai,3.7,2024-03-16,26
R0663,Hyderabad,Biryani,3.4,2024-06-19,17
R0664,Lucknow,Thai,4.4,2025-04-19,24
R0665,Delhi,Italian,3.6,2025-03-10,17
R0666,Mumbai,Italian,4.0,2025-02-02,21
R0667,Bangalore,Fast Food,3.3,2025-04-06,27
R0668,Pune,Fast Food,3.0,2024-07-01,27
R0669,Hyderabad,Biryani,3.1,2025-01-21,27
R0670,Jaipur,Biryani,3.5,2024-05-17,19
R0671,Kolkata,Thai,4.3,2024-01-24,24
R0672,Chennai,Chinese,4.0,2025-01-09,15
R0673,Lucknow,Indian,3.6,2024-10-24,18
R0674,Jaipur,Fast Food,3.7,2024-03-24,23
R0675,Kolkata,Thai,4.0,2024-09-05,26
R0676,Pune,Indian,3.1,2024-03-06,23
R0677,Hyderabad,Fast Food,3.3,2024-07-24,22
R0678,Chennai,Multi Cuisine,3.4,2024-05-17,21
R0679,Pune,Multi Cuisine,3.0,2025-05-12,27
R0680,Delhi,Italian,3.2,2025-02-28,21
R0681,Mumbai,Thai,3.9,2024-05-28,20
R0682,Mumbai,Biryani,3.3,2024-06-29,27
R0683,Kolkata,Italian,4.0,2024-07-15,22
R0684,Bangalore,Fast Food,2.8,2024-02-26,25
R0685,Hyderabad,Thai,3.1,2025-02-07,17
R0686,Jaipur,Biryani,4.0,2025-01-02,24
R0687,Chennai,Chinese,4.0,2024-10-04,26
R0688,Bangalore,Multi Cuisine,3.4,2024-02-19,21
R0689,Kolkata,Biryani,4.0,2024-07-18,26
R0690,Chennai,Biryani,3.1,2024-05-15,24
R0691,Kolkata,Thai,4.4,2024-07-26,27
R0692,Jaipur,Fast Food,3.3,2025-01-30,17
R0693,Lucknow,Indian,3.7,2024-08-06,24
R0694,Delhi,Biryani,4.7,2024-10-11,27
R0695,Pune,Fast Food,4.0,2025-04-23,15
R0696,Jaipur,Thai,4.3,2024-05-05,24
R0697,Delhi,Biryani,4.3,2024-06-14,24
R0698,Pune,Fast Food,3.6,2024-04-14,19
R0699,Bangalore,Italian,3.0,2024-03-14,20
R0700,Lucknow,Multi Cuisine,3.5,2025-04-23,22
R0701,Ahmedabad,Thai,2.9,2024-06-02,23
R0702,Lucknow,Multi Cuisine,3.3,2025-01-28,25
R0703,Kolkata,Fast Food,2.9,2025-01-01,21
R0704,Hyderabad,Italian,3.6,2024-07-03,16
R0705,Hyderabad,Italian,2.8,2024-11-02,24
R0706,Ahmedabad,Indian,4.3,2024-10-07,20
R0707,Pune,Multi Cuisine,4.7,2024-02-18,16
R0708,Kolkata,Italian,2.9,2024-09-05,25
R0709,Chennai,Fast Food,4.0,2024-03-14,25
R0710,Hyderabad,Indian,3.3,2025-04-28,15
R0711,Delhi,Multi Cuisine,3.8,2025-02-02,23
R0712,Kolkata,Indian,4.7,2024-02-11,26
R0713,Hyderabad,Indian,4.3,2025-04-27,18
R0714,Chennai,Multi Cuisine,4.3,2024-09-02,25
R0715,Chennai,Italian,3.4,2024-10-03,16
R0716,Mumbai,Fast Food,4.4,2024-01-27,25
R0717,Mumbai,Biryani,3.0,2024-03-20,18
R0718,Jaipur,Multi Cuisine,4.2,2024-03-03,21
R0719,Pune,Biryani,3.6,2024-06-27,20
R0720,Ahmedabad,Indian,3.7,2024-06-08,18
R0721,Pune,Chinese,3.8,2024-01-12,19
R0722,Bangalore,Multi Cuisine,4.3,2024-08-19,26
R0723,Bangalore,Thai,3.4,2025-02-11,23
R0724,Chennai,Thai,3.4,2025-05-04,27
R0725,Bangalore,Biryani,3.8,2024-03-13,19
R0726,Mumbai,Fast Food,3.3,2024-06-19,24
R0727,Hyderabad,Indian,3.7,2024-04-02,22
R0728,Hyderabad,Chinese,4.1,2024-10-24,26
R0729,Jaipur,Multi Cuisine,4.8,2024-03-15,26
R0730,Kolkata,Fast Food,3.3,2025-04-22,19
R0731,Ahmedabad,Thai,3.3,2025-03-29,17
R0732,Delhi,Chinese,3.6,2024-12-25,23
R0733,Kolkata,Multi Cuisine,4.1,2024-10-09,26
R0734,Lucknow,Biryani,4.7,2024-03-02,25
R0735,Jaipur,Chinese,4.7,2025-01-05,18
R0736,Jaipur,Italian,3.5,2024-07-20,25
R0737,Chennai,Italian,3.6,2024-01-14,23
R0738,Delhi,Multi Cuisine,3.7,2025-04-15,15
R0739,Pune,Indian,3.5,2024-11-07,23
R0740,Bangalore,Multi Cuisine,3.4,2024-01-02,15
R0741,Kolkata,Thai,2.9,2024-11-20,22
R0742,Ahmedabad,Multi Cuisine,3.9,2024-01-18,16
R0743,Pune,Italian,4.1,2024-12-26,27
R0744,Mumbai,Chinese,4.8,2024-12-25,18
R0745,Lucknow,Italian,4.0,2024-11-16,26
R0746,Lucknow,Thai,4.0,2025-01-22,20
R0747,Jaipur,Indian,3.5,2025-03-06,17
R0748,Kolkata,Biryani,2.9,2025-03-04,24
R0749,Jaipur,Multi Cuisine,4.0,2025-03-29,26
R0750,Mumbai,Indian,3.1,2025-03-24,20
R0751,Pune,Indian,4.3,2025-03-29,23
R0752,Jaipur,Multi Cuisine,4.3,2025-03-18,26
R0753,Ahmedabad,Chinese,3.0,2024-06-08,25
R0754,Lucknow,Thai,3.4,2024-02-12,18
R0755,Chennai,Thai,4.4,2025-02-25,17
R0756,Lucknow,Chinese,4.7,2024-08-26,15
R0757,Mumbai,Fast Food,4.3,2025-04-06,17
R0758,Kolkata,Thai,3.6,2024-06-05,26
R0759,Ahmedabad,Italian,4.5,2024-03-09,21
R0760,Ahmedabad,Biryani,3.4,2025-03-05,18
R0761,Mumbai,Fast Food,4.5,2025-01-19,25
R0762,Hyderabad,Chinese,2.9,2024-04-04,24
R0763,Ahmedabad,Biryani,4.8,2025-01-18,25
R0764,Hyderabad,Chinese,3.0,2025-01-24,26
R0765,Lucknow,Multi Cuisine,4.6,2024-05-04,23
R0766,Kolkata,Italian,4.5,2024-10-18,21
R0767,Hyderabad,Indian,3.4,2024-03-04,17
R0768,Jaipur,Biryani,3.7,2024-08-12,23
R0769,Jaipur,Biryani,3.2,2024-12-12,21
R0770,Hyderabad,Fast Food,3.8,2024-11-25,26
R0771,Bangalore,Biryani,3.2,2024-06-03,18
R0772,Hyderabad,Multi Cuisine,3.4,2024-05-08,19
R0773,Jaipur,Biryani,2.9,2024-01-29,18
R0774,Kolkata,Chinese,3.9,2024-03-22,22
R0775,Hyderabad,Italian,4.2,2025-04-06,17
R0776,Jaipur,Fast Food,3.2,2024-08-04,25
R0777,Jaipur,Chinese,4.0,2025-03-29,27
R0778,Delhi,Fast Food,2.9,2024-10-14,25
R0779,Jaipur,Fast Food,3.0,2024-05-09,22
R0780,Ahmedabad,Italian,3.9,2025-02-11,16
R0781,Bangalore,Italian,2.9,2024-12-16,18
R0782,Ahmedabad,Thai,3.7,2024-08-15,26
R0783,Hyderabad,Multi Cuisine,2.9,2024-05-23,19
R0784,Mumbai,Indian,3.5,2024-07-27,18
R0785,Pune,Chinese,4.6,2024-02-21,16
R0786,Mumbai,Italian,4.3,2024-10-08,18
R0787,Kolkata,Fast Food,3.6,2024-01-01,25
R0788,Delhi,Fast Food,3.5,2024-05-31,20
R0789,Hyderabad,Fast Food,3.5,2024-01-28,18
R0790,Ahmedabad,Multi Cuisine,3.1,2024-02-02,16
R0791,Kolkata,Chinese,3.6,2024-08-17,25
R0792,Kolkata,Thai,4.0,2024-10-24,17
R0793,Kolkata,Biryani,4.5,2025-03-09,22
R0794,Lucknow,Indian,4.2,2024-05-18,16
R0795,Kolkata,Fast Food,4.1,2024-03-02,19
R0796,Kolkata,Indian,2.9,2024-09-12,27
R0797,Kolkata,Biryani,3.1,2024-04-09,21
R0798,Chennai,Indian,3.0,2024-11-30,18
R0799,Kolkata,Chinese,3.2,2024-10-29,23
R0800,Chennai,Chinese,4.3,2024-05-13,17
R0801,Kolkata,Thai,4.0,2024-01-10,22
R0802,Hyderabad,Thai,3.7,2024-11-25,21
R0803,Ahmedabad,Fast Food,2.8,2024-02-18,16
R0804,Kolkata,Indian,4.1,2025-01-26,24
R0805,Pune,Italian,3.9,2025-02-16,25
R0806,Pune,Biryani,3.0,2024-10-27,16
R0807,Chennai,Chinese,4.2,2024-09-24,21
R0808,Mumbai,Chinese,3.3,2024-04-24,19
R0809,Pune,Biryani,3.8,2024-06-14,27
R0810,Ahmedabad,Italian,3.4,2024-11-06,20
R0811,Mumbai,Italian,3.4,2024-03-17,17
R0812,Pune,Fast Food,2.9,2025-04-05,19
R0813,Mumbai,Biryani,2.9,2024-11-03,25
R0814,Ahmedabad,Thai,4.4,2025-05-09,18
R0815,Hyderabad,Italian,2.8,2024-03-20,15
R0816,Lucknow,Italian,3.4,2024-03-24,24
R0817,Ahmedabad,Chinese,4.7,2024-05-25,16
R0818,Pune,Indian,4.4,2024-07-12,22
R0819,Ahmedabad,Biryani,3.8,2024-03-21,24
R0820,Lucknow,Biryani,4.3,2024-11-15,20
R0821,Lucknow,Chinese,4.7,2025-05-01,24
R0822,Jaipur,Multi Cuisine,4.7,2024-07-25,23
R0823,Kolkata,Fast Food,3.7,2024-05-08,24
R0824,Delhi,Chinese,3.4,2024-04-10,21
R0825,Delhi,Multi Cuisine,4.3,2025-03-28,25
R0826,Delhi,Fast Food,3.6,2025-03-22,16
R0827,Mumbai,Multi Cuisine,3.1,2025-04-04,15
R0828,Bangalore,Indian,3.2,2024-05-19,23
R0829,Pune,Chinese,3.9,2025-01-27,27
R0830,Jaipur,Biryani,3.8,2024-05-23,16
R0831,Ahmedabad,Multi Cuisine,3.7,2024-02-10,25
R0832,Bangalore,Italian,3.5,2025-05-11,27
R0833,Mumbai,Indian,3.5,2024-05-29,23
R0834,Kolkata,Chinese,3.2,2025-02-01,18
R0835,Jaipur,Thai,4.2,2024-08-30,18
R0836,Ahmedabad,Thai,3.8,2024-12-16,23
R0837,Chennai,Biryani,3.5,2024-02-18,23
R0838,Mumbai,Biryani,4.4,2024-11-07,16
R0839,Chennai,Multi Cuisine,4.1,2024-11-09,16
R0840,Pune,Thai,4.3,2024-09-02,16
R0841,Kolkata,Biryani,4.1,2025-01-07,23
R0842,Jaipur,Italian,4.1,2024-09-18,17
R0843,Pune,Biryani,3.6,2024-04-21,15
R0844,Chennai,Italian,3.4,2025-01-21,16
R0845,Kolkata,Chinese,3.3,2025-05-03,21
R0846,Bangalore,Multi Cuisine,4.6,2024-12-01,15
R0847,Jaipur,Fast Food,3.2,2024-12-11,25
R0848,Chennai,Indian,4.1,2024-10-20,20
R0849,Jaipur,Indian,3.2,2024-06-08,20
R0850,Bangalore,Chinese,4.7,2024-10-07,21
R0851,Ahmedabad,Chinese,3.2,2025-01-24,15
R0852,Kolkata,Biryani,4.5,2024-04-24,22
R0853,Hyderabad,Biryani,4.7,2024-08-26,22
R0854,Lucknow,Chinese,3.2,2025-04-04,16
R0855,Pune,Indian,4.6,2024-10-16,23
R0856,Hyderabad,Chinese,3.0,2025-05-14,17
R0857,Bangalore,Multi Cuisine,4.2,2024-04-06,26
R0858,Pune,Biryani,3.8,2024-02-06,20
R0859,Kolkata,Chinese,4.7,2025-03-19,17
R0860,Ahmedabad,Biryani,3.8,2025-04-05,18
R0861,Mumbai,Indian,2.9,2024-05-14,27
R0862,Ahmedabad,Multi Cuisine,3.1,2024-08-15,21
R0863,Delhi,Thai,3.4,2024-03-31,17
R0864,Lucknow,Multi Cuisine,3.7,2024-02-27,17
R0865,Ahmedabad,Multi Cuisine,4.7,2024-04-05,15
R0866,Ahmedabad,Multi Cuisine,3.8,2024-05-27,20
R0867,Delhi,Fast Food,4.7,2024-02-04,15
R0868,Delhi,Multi Cuisine,4.6,2024-03-17,16
R0869,Kolkata,Indian,3.1,2024-07-28,15
R0870,Pune,Thai,4.6,2024-10-01,25
R0871,Hyderabad,Italian,3.3,2024-11-24,23
R0872,Mumbai,Biryani,4.5,2024-05-18,19
R0873,Jaipur,Chinese,4.8,2024-02-21,22
R0874,Mumbai,Chinese,2.9,2024-07-03,23
R0875,Hyderabad,Biryani,4.2,2024-11-03,26
R0876,Bangalore,Italian,3.7,2024-05-20,15
R0877,Mumbai,Biryani,3.7,2024-03-16,20
R0878,Kolkata,Chinese,3.9,2025-02-13,22
R0879,Chennai,Fast Food,4.7,2024-06-30,20
R0880,Lucknow,Italian,4.1,2024-12-14,21
R0881,Jaipur,Chinese,4.8,2024-09-29,17
R0882,Hyderabad,Multi Cuisine,4.7,2024-01-07,22
R0883,Mumbai,Multi Cuisine,4.5,2024-05-26,27
R0884,Pune,Indian,4.2,2024-05-13,15
R0885,Delhi,Multi Cuisine,3.3,2024-11-26,20
R0886,Mumbai,Italian,3.9,2024-06-18,19
R0887,Kolkata,Biryani,3.3,2025-01-26,22
R0888,Kolkata,Multi Cuisine,4.7,2025-05-02,18
R0889,Chennai,Indian,4.7,2024-04-13,25
R0890,Pune,Thai,3.5,2024-12-25,19
R0891,Hyderabad,Thai,2.9,2025-04-08,20
R0892,Mumbai,Fast Food,4.5,2025-04-06,20
R0893,Kolkata,Fast Food,3.5,2024-06-06,21
R0894,Lucknow,Biryani,3.4,2024-08-14,19
R0895,Chennai,Multi Cuisine,4.0,2024-06-16,23
R0896,Jaipur,Thai,2.8,2025-01-20,20
R0897,Kolkata,Thai,3.5,2025-04-30,27
R0898,Mumbai,Multi Cuisine,3.6,2025-01-14,18
R0899,Delhi,Multi Cuisine,4.7,2024-03-08,25
R0900,Bangalore,Biryani,3.1,2024-10-30,26
R0901,Ahmedabad,Indian,3.1,2025-02-14,15
R0902,Pune,Chinese,4.0,2024-04-16,26
R0903,Mumbai,Multi Cuisine,3.0,2025-02-01,17
R0904,Kolkata,Italian,4.0,2024-11-01,23
R0905,Ahmedabad,Italian,3.6,2024-09-17,17
R0906,Hyderabad,Indian,2.8,2025-04-11,19
R0907,Ahmedabad,Biryani,3.7,2024-10-03,27
R0908,Lucknow,Biryani,4.3,2024-04-14,15
R0909,Hyderabad,Chinese,3.1,2024-10-30,17
R0910,Bangalore,Fast Food,3.2,2025-04-27,20
R0911,Ahmedabad,Multi Cuisine,3.3,2025-02-19,23
R0912,Mumbai,Fast Food,3.6,2024-05-08,22
R0913,Hyderabad,Indian,4.7,2025-01-05,25
R0914,Kolkata,Multi Cuisine,2.9,2025-05-03,22
R0915,Delhi,Indian,4.4,2024-03-03,22
R0916,Mumbai,Fast Food,4.4,2024-02-25,19
R0917,Chennai,Multi Cuisine,3.7,2024-08-28,21
R0918,Jaipur,Thai,3.1,2024-09-23,23
R0919,Delhi,Chinese,4.0,2024-01-10,18
R0920,Bangalore,Chinese,4.2,2024-07-27,27
R0921,Pune,Indian,3.1,2024-04-12,18
R0922,Kolkata,Italian,4.2,2024-12-23,16
R0923,Pune,Italian,4.6,2024-10-17,23
R0924,Kolkata,Fast Food,3.2,2024-01-31,17
R0925,Ahmedabad,Biryani,3.1,2025-01-22,19
R0926,Lucknow,Multi Cuisine,4.1,2024-04-25,19
R0927,Pune,Biryani,3.8,2025-04-01,27
R0928,Delhi,Italian,4.5,2024-06-04,23
R0929,Hyderabad,Chinese,3.8,2024-08-05,18
R0930,Delhi,Fast Food,4.4,2025-02-13,25
R0931,Chennai,Multi Cuisine,3.6,2025-03-13,25
R0932,Ahmedabad,Multi Cuisine,3.2,2024-01-12,25
R0933,Mumbai,Multi Cuisine,3.6,2024-02-05,24
R0934,Chennai,Indian,3.5,2025-04-19,17
R0935,Pune,Multi Cuisine,3.4,2024-08-29,15
R0936,Bangalore,Biryani,3.3,2024-08-22,24
R0937,Mumbai,Italian,3.6,2025-02-03,26
R0938,Hyderabad,Multi Cuisine,4.7,2024-08-05,27
R0939,Lucknow,Biryani,3.8,2024-03-09,18
R0940,Lucknow,Thai,3.1,2024-11-01,16
R0941,Lucknow,Chinese,3.3,2025-04-25,21
R0942,Ahmedabad,Chinese,3.5,2024-07-27,22
R0943,Mumbai,Biryani,3.2,2025-03-13,16
R0944,Bangalore,Chinese,4.3,2024-05-16,27
R0945,Mumbai,Indian,4.4,2024-03-20,26
R0946,Delhi,Indian,4.4,2024-02-13,24
R0947,Delhi,Italian,4.6,2024-01-14,18
R0948,Lucknow,Fast Food,4.5,2024-07-21,15
R0949,Bangalore,Chinese,4.0,2024-02-22,26
R0950,Delhi,Thai,3.8,2024-12-26,15
R0951,Ahmedabad,Fast Food,4.4,2024-04-09,21
R0952,Delhi,Multi Cuisine,4.7,2024-06-24,16
R0953,Bangalore,Biryani,2.9,2024-09-12,22
R0954,Lucknow,Multi Cuisine,3.5,2024-06-30,26
R0955,Jaipur,Italian,4.1,2024-01-03,26
R0956,Bangalore,Chinese,3.5,2024-04-28,24
R0957,Jaipur,Thai,4.3,2025-02-07,23
R0958,Delhi,Indian,4.4,2024-09-02,21
R0959,Pune,Biryani,4.2,2025-04-23,15
R0960,Kolkata,Multi Cuisine,3.1,2024-02-23,17
R0961,Hyderabad,Multi Cuisine,4.7,2025-05-09,18
R0962,Hyderabad,Indian,3.5,2024-01-04,22
R0963,Jaipur,Biryani,4.8,2024-05-07,24
R0964,Hyderabad,Thai,3.5,2024-04-04,21
R0965,Kolkata,Thai,3.1,2024-12-28,16
R0966,Pune,Multi Cuisine,3.4,2024-02-12,21
R0967,Hyderabad,Indian,4.4,2025-02-05,24
R0968,Ahmedabad,Thai,3.4,2024-07-12,18
R0969,Jaipur,Indian,4.0,2025-01-02,21
R0970,Chennai,Italian,4.2,2024-03-18,20
R0971,Ahmedabad,Italian,3.4,2024-08-17,19
R0972,Hyderabad,Chinese,4.1,2024-12-10,16
R0973,Lucknow,Indian,3.1,2024-11-29,24
R0974,Jaipur,Fast Food,4.1,2024-07-16,27
R0975,Kolkata,Biryani,4.1,2024-08-04,24
R0976,Ahmedabad,Thai,2.9,2025-05-12,18
R0977,Delhi,Chinese,3.4,2024-10-22,21
R0978,Pune,Multi Cuisine,2.8,2024-06-06,19
R0979,Delhi,Italian,4.4,2024-10-05,17
R0980,Kolkata,Biryani,3.7,2024-02-04,27
R0981,Hyderabad,Biryani,3.7,2025-03-03,23
R0982,Kolkata,Thai,3.7,2025-03-09,17
R0983,Delhi,Multi Cuisine,3.6,2025-02-11,24
R0984,Lucknow,Italian,3.1,2025-02-20,24
R0985,Bangalore,Chinese,4.1,2024-03-13,20
