user_id,signup_date,city,acquisition_channel,is_premium
U0578,2025-11-27,Kolkata,Influencer,0
U0579,2025-09-02,Mumbai,Unknown,1
U0580,2025-11-26,Delhi,Youtube Ads,0
U0581,2025-10-04,Jaipur,Unknown,0
U0582,2025-12-24,Kolkata,Unknown,0
U0583,2025-08-11,Lucknow,Influencer,0
U0584,2025-10-24,Delhi,Meta Ads,0
U0585,2025-08-26,Hyderabad,Google,0
U0586,2025-10-02,Chennai,Affiliate,0
U0587,2025-10-25,Chennai,Referral,0
U0588,2025-09-28,Chennai,Meta Ads,0
U0589,2025-08-27,Bangalore,Instagram,0
U0590,2025-11-06,Chennai,Referral,1
U0591,2025-11-13,Hyderabad,Google,0
U0592,2025-11-07,Chennai,Instagram,0
U0593,2025-12-07,Kolkata,Google,1
U0594,2025-12-27,Chennai,Influencer,0
U0595,2025-09-24,Ahmedabad,Referral,1
U0596,2025-08-06,Ahmedabad,Instagram,0
U0597,2025-11-03,Bangalore,Youtube Ads,0
U0598,2025-12-11,Chennai,Meta Ads,0
U0599,2025-11-10,Hyderabad,Referral,0
U0600,2025-08-03,Chennai,Affiliate,0
U0601,2025-08-23,Ahmedabad,Influencer,0
U0602,2025-09-22,Hyderabad,Google,0
U0603,2025-10-22,Chennai,Affiliate,0
U0604,2025-12-23,Kolkata,Youtube Ads,0
U0605,2025-10-24,Bangalore,Youtube Ads,1
U0606,2025-10-17,Pune,Affiliate,1
U0607,2025-11-18,Jaipur,Referral,0
U0608,2025-08-01,Hyderabad,Youtube Ads,0
U0609,2025-09-20,Hyderabad,Referral,1
U0610,2025-08-04,Pune,Unknown,1
U0611,2025-11-21,Pune,Unknown,0
U0612,2025-09-01,Bangalore,Instagram,0
U0613,2025-09-03,Delhi,Referral,0
U0614,2025-10-31,Bangalore,Google,0
U0615,2025-11-03,Ahmedabad,Influencer,1
U0616,2025-10-11,Ahmedabad,Referral,0
U0617,2025-09-08,Pune,Referral,0
U0618,2025-11-26,Kolkata,Meta Ads,1
U0619,2025-08-03,Mumbai,Affiliate,0
U0620,2025-12-01,Jaipur,Affiliate,0
U0621,2025-09-19,Bangalore,Youtube Ads,1
U0622,2025-08-12,Mumbai,Unknown,1
U0623,2025-09-23,Chennai,Meta Ads,0
U0624,2025-12-11,Delhi,Instagram,0
U0625,2025-09-26,Chennai,Instagram,0
U0626,2025-12-23,Lucknow,Referral,1
U0627,2025-11-20,Hyderabad,Meta Ads,1
U0628,2025-09-16,Pune,Google,0
U0629,2025-10-24,Chennai,Affiliate,0
U0630,2025-12-20,Jaipur,Google,0
U0631,2025-10-05,Chennai,Meta Ads,0
U0632,2025-10-14,Ahmedabad,Affiliate,0
U0633,2025-11-11,Mumbai,Meta Ads,0
U0634,2025-09-07,Bangalore,Meta Ads,0
U0635,2025-09-19,Bangalore,Referral,1
U0636,2025-11-06,Bangalore,Influencer,0
U0637,2025-10-21,Pune,Instagram,0
U0638,2025-08-30,Kolkata,Meta Ads,0
U0639,2025-10-18,Kolkata,Referral,0
U0640,2025-10-30,Kolkata,Affiliate,0
U0641,2025-09-21,Bangalore,Meta Ads,1
U0642,2025-10-18,Delhi,Instagram,1
U0643,2025-08-30,Pune,Google,1
U0644,2025-11-14,Bangalore,Google,0
U0645,2025-09-20,Bangalore,Unknown,0
U0646,2025-10-20,Bangalore,Youtube Ads,1
U0647,2025-12-11,Jaipur,Google,0
U0648,2025-08-29,Hyderabad,Unknown,1
U0649,2025-12-10,Chennai,Instagram,1
U0650,2025-12-16,Bangalore,Referral,0
U0651,2025-12-23,Lucknow,Influencer,0
U0652,2025-10-13,Delhi,Meta Ads,0
U0653,2025-08-17,Hyderabad,Meta Ads,0
U0654,2025-10-23,Delhi,Youtube Ads,1
U0655,2025-10-08,Kolkata,Referral,0
U0656,2025-09-03,Kolkata,Meta Ads,0
U0657,2025-08-06,Hyderabad,Instagram,1
U0658,2025-09-22,Chennai,Meta Ads,0
U0659,2025-12-04,Lucknow,Youtube Ads,1
U0660,2025-09-12,Kolkata,Meta Ads,0
U0661,2025-11-23,Pune,Instagram,1
U0662,2025-11-19,Hyderabad,Affiliate,0
U0663,2025-10-19,Hyderabad,Google,0
U0664,2025-11-03,Mumbai,Google,0
U0665,2025-11-26,Lucknow,Google,0
U0666,2025-12-22,Mumbai,Unknown,0
U0667,2025-08-08,Hyderabad,Google,0
U0668,2025-12-10,Chennai,Meta Ads,1
U0669,2025-11-12,Hyderabad,Meta Ads,1
U0670,2025-12-10,Bangalore,Affiliate,1
U0671,2025-08-25,Mumbai,Referral,1
U0672,2025-11-04,Hyderabad,Influencer,0
U0673,2025-11-01,Chennai,Youtube Ads,0
U0674,2025-09-30,Delhi,Referral,0
U0675,2025-11-30,Delhi,Influencer,0
U0676,2025-09-20,Pune,Meta Ads,1
U0677,2025-12-25,Chennai,Influencer,1
U0678,2025-08-21,Hyderabad,Unknown,1
U0679,2025-08-05,Delhi,Affiliate,1
U0680,2025-10-31,Kolkata,Instagram,0
U0681,2025-09-30,Hyderabad,Meta Ads,1
U0682,2025-08-22,Bangalore,Referral,0
U0683,2025-12-27,Kolkata,Youtube Ads,1
U0684,2025-10-09,Mumbai,Affiliate,0
U0685,2025-08-01,Lucknow,Youtube Ads,0
U0686,2025-12-11,Delhi,Influencer,0
U0687,2025-08-12,Hyderabad,Youtube Ads,0
U0688,2025-10-29,Ahmedabad,Instagram,0
U0689,2025-09-15,Pune,Youtube Ads,0
U0690,2025-09-03,Jaipur,Unknown,1
U0691,2025-10-17,Delhi,Meta Ads,1
U0692,2025-09-14,Delhi,Google,0
U0693,2025-10-12,Chennai,Meta Ads,1
U0694,2025-08-26,Pune,Affiliate,1
U0695,2025-09-16,Ahmedabad,Meta Ads,0
U0696,2025-11-29,Bangalore,Referral,0
U0697,2025-09-25,Pune,Unknown,1
U0698,2025-11-02,Bangalore,Meta Ads,1
U0699,2025-11-15,Ahmedabad,Affiliate,0
U0700,2025-10-02,Hyderabad,Unknown,0
U0701,2025-09-17,Mumbai,Instagram,1
U0702,2025-09-30,Jaipur,Affiliate,0
U0703,2025-10-20,Lucknow,Meta Ads,0
U0704,2025-08-26,Ahmedabad,Meta Ads,0
U0705,2025-09-05,Pune,Google,0
U0706,2025-08-01,Bangalore,Instagram,0
U0707,2025-08-08,Mumbai,Google,0
U0708,2025-11-21,Hyderabad,Unknown,1
U0709,2025-11-07,Hyderabad,Youtube Ads,0
U0710,2025-09-16,Delhi,Google,0
U0711,2025-12-05,Jaipur,Instagram,1
U0712,2025-09-25,Lucknow,Instagram,1
U0713,2025-08-14,Ahmedabad,Instagram,1
U0714,2025-08-28,Kolkata,Meta Ads,0
U0715,2025-10-17,Pune,Unknown,0
U0716,2025-12-08,Bangalore,Referral,0
U0717,2025-11-17,Hyderabad,Unknown,1
U0718,2025-08-14,Mumbai,Instagram,0
U0719,2025-09-25,Kolkata,Unknown,0
U0720,2025-11-23,Mumbai,Youtube Ads,0
U0721,2025-08-07,Lucknow,Affiliate,0
U0722,2025-08-03,Delhi,Youtube Ads,1
U0723,2025-11-19,Pune,Youtube Ads,0
U0724,2025-11-15,Hyderabad,Affiliate,0
U0725,2025-08-18,Ahmedabad,Referral,1
U0726,2025-09-07,Delhi,Youtube Ads,0
U0727,2025-11-23,Jaipur,Unknown,0
U0728,2025-08-15,Pune,Youtube Ads,1
U0729,2025-11-27,Mumbai,Youtube Ads,0
U0730,2025-08-28,Ahmedabad,Meta Ads,1
U0731,2025-09-08,Chennai,Youtube Ads,0
U0732,2025-08-17,Chennai,Unknown,0
U0733,2025-10-25,Chennai,Affiliate,0
U0734,2025-12-04,Kolkata,Instagram,1
U0735,2025-09-13,Kolkata,Google,0
U0736,2025-08-25,Lucknow,Instagram,0
U0737,2025-12-23,Kolkata,Referral,0
U0738,2025-08-13,Lucknow,Google,0
U0739,2025-08-25,Mumbai,Instagram,0
U0740,2025-10-07,Ahmedabad,Unknown,0
U0741,2025-12-16,Delhi,Meta Ads,0
U0742,2025-10-06,Mumbai,Youtube Ads,0
U0743,2025-11-17,Kolkata,Influencer,0
U0744,2025-12-24,Hyderabad,Influencer,1
U0745,2025-11-19,Lucknow,Unknown,0
U0746,2025-11-19,Lucknow,Affiliate,0
U0747,2025-09-03,Jaipur,Unknown,1
U0748,2025-11-19,Jaipur,Unknown,1
U0749,2025-08-08,Bangalore,Referral,0
U0750,2025-11-21,Bangalore,Youtube Ads,0
U0751,2025-10-22,Jaipur,Meta Ads,0
U0752,2025-09-11,Lucknow,Google,0
U0753,2025-11-09,Ahmedabad,Instagram,0
U0754,2025-08-06,Delhi,Instagram,0
U0755,2025-08-26,Pune,Referral,1
U0756,2025-10-03,Kolkata,Google,0
U0757,2025-09-28,Ahmedabad,Youtube Ads,0
U0758,2025-11-17,Mumbai,Unknown,1
U0759,2025-11-29,Delhi,Influencer,0
U0760,2025-09-02,Hyderabad,Influencer,0
U0761,2025-12-28,Delhi,Meta Ads,0
U0762,2025-08-21,Mumbai,Youtube Ads,0
U0763,2025-10-09,Bangalore,Referral,0
U0764,2025-11-20,Hyderabad,Unknown,0
U0765,2025-08-04,Pune,Instagram,0
U0766,2025-11-02,Ahmedabad,Referral,1
U0767,2025-10-14,Jaipur,Meta Ads,0
U0768,2025-10-01,Hyderabad,Referral,1
U0769,2025-11-02,Delhi,Influencer,0
U0770,2025-11-03,Chennai,Referral,0
U0771,2025-09-24,Chennai,Youtube Ads,0
U0772,2025-12-15,Jaipur,Influencer,1
U0773,2025-12-09,Pune,Instagram,0
U0774,2025-08-31,Chennai,Meta Ads,1
U0775,2025-09-09,Lucknow,Instagram,0
U0776,2025-09-05,Lucknow,Affiliate,1
U0777,2025-08-06,Chennai,Influencer,0
U0778,2025-10-05,Ahmedabad,Influencer,0
U0779,2025-10-14,Delhi,Meta Ads,1
U0780,2025-08-04,Chennai,Instagram,0
U0781,2025-10-18,Delhi,Meta Ads,1
U0782,2025-12-12,Kolkata,Instagram,0
U0783,2025-11-26,Kolkata,Unknown,1
U0784,2025-11-21,Lucknow,Influencer,0
U0785,2025-11-02,Ahmedabad,Influencer,0
U0786,2025-10-01,Kolkata,Influencer,0
U0787,2025-10-18,Jaipur,Instagram,1
U0788,2025-12-14,Ahmedabad,Meta Ads,0
U0789,2025-08-26,Ahmedabad,Google,0
U0790,2025-09-13,Bangalore,Unknown,0
U0791,2025-12-11,Lucknow,Meta Ads,1
U0792,2025-10-09,Hyderabad,Meta Ads,0
U0793,2025-11-26,Hyderabad,Meta Ads,0
U0794,2025-10-07,Delhi,Affiliate,0
U0795,2025-08-19,Pune,Google,0
U0796,2025-08-20,Mumbai,Affiliate,1
U0797,2025-11-21,Jaipur,Referral,0
U0798,2025-12-18,Delhi,Youtube Ads,1
U0799,2025-09-16,Delhi,Referral,0
U0800,2025-08-01,Lucknow,Referral,1
U0801,2025-10-29,Pune,Influencer,0
U0802,2025-12-20,Delhi,Youtube Ads,0
U0803,2025-10-03,Bangalore,Instagram,0
U0804,2025-09-07,Lucknow,Youtube Ads,1
U0805,2025-09-06,Mumbai,Instagram,1
U0806,2025-12-04,Jaipur,Influencer,0
U0807,2025-12-17,Chennai,Unknown,1
U0808,2025-11-08,Pune,Google,0
U0809,2025-10-16,Mumbai,Youtube Ads,0
U0810,2025-08-03,Ahmedabad,Google,0
U0811,2025-12-12,Pune,Meta Ads,0
U0812,2025-08-10,Ahmedabad,Referral,0
U0813,2025-08-05,Ahmedabad,Referral,0
U0814,2025-12-16,Delhi,Meta Ads,0
U0815,2025-12-08,Kolkata,Instagram,1
U0816,2025-08-13,Mumbai,Affiliate,0
U0817,2025-12-08,Ahmedabad,Meta Ads,0
U0818,2025-10-23,Mumbai,Influencer,0
U0819,2025-10-04,Hyderabad,Youtube Ads,0
U0820,2025-10-02,Mumbai,Google,0
U0821,2025-11-09,Kolkata,Google,0
U0822,2025-10-12,Chennai,Affiliate,0
U0823,2025-08-17,Jaipur,Google,0
U0824,2025-08-09,Chennai,Google,0
U0825,2025-12-21,Ahmedabad,Youtube Ads,0
U0826,2025-09-07,Mumbai,Influencer,1
U0827,2025-11-02,Bangalore,Instagram,0
U0828,2025-11-03,Pune,Google,0
U0829,2025-09-18,Kolkata,Referral,1
U0830,2025-10-08,Lucknow,Referral,0
U0831,2025-10-01,Ahmedabad,Unknown,1
U0832,2025-10-17,Bangalore,Instagram,0
U0833,2025-11-25,Kolkata,Instagram,1
U0834,2025-11-28,Ahmedabad,Influencer,0
U0835,2025-12-15,Lucknow,Influencer,0
U0836,2025-10-15,Pune,Influencer,0
U0837,2025-09-04,Hyderabad,Referral,0
U0838,2025-08-01,Pune,Instagram,0
U0839,2025-09-09,Jaipur,Influencer,0
U0840,2025-10-03,Bangalore,Youtube Ads,0
U0841,2025-12-28,Mumbai,Instagram,0
U0842,2025-09-29,Chennai,Unknown,0
U0843,2025-10-03,Kolkata,Influencer,0
U0844,2025-11-01,Bangalore,Affiliate,0
U0845,2025-10-11,Chennai,Meta Ads,1
U0846,2025-08-11,Hyderabad,Google,0
U0847,2025-11-13,Kolkata,Unknown,0
U0848,2025-08-14,Mumbai,Youtube Ads,0
U0849,2025-09-29,Kolkata,Affiliate,0
U0850,2025-08-30,Mumbai,Google,0
U0851,2025-09-04,Bangalore,Referral,0
U0852,2025-08-05,Chennai,Affiliate,1
U0853,2025-10-22,Kolkata,Influencer,1
U0854,2025-12-01,Pune,Influencer,0
U0855,2025-10-17,Kolkata,Influencer,0
U0856,2025-10-01,Pune,Google,1
U0857,2025-12-10,Delhi,Unknown,1
U0858,2025-10-28,Chennai,Google,0
U0859,2025-09-11,Delhi,Instagram,0
U0860,2025-10-28,Kolkata,Meta Ads,0
U0861,2025-12-24,Hyderabad,Influencer,0
U0862,2025-09-09,Chennai,Google,0
U0863,2025-10-11,Delhi,Referral,0
U0864,2025-09-08,Ahmedabad,Unknown,0
U0865,2025-11-12,Hyderabad,Youtube Ads,0
U0866,2025-08-14,Bangalore,Affiliate,0
U0867,2025-09-01,Delhi,Influencer,1
U0868,2025-12-03,Hyderabad,Influencer,1
U0869,2025-11-05,Bangalore,Google,0
U0870,2025-08-23,Ahmedabad,Unknown,0
U0871,2025-10-02,Jaipur,Referral,0
U0872,2025-12-21,Chennai,Youtube Ads,0
U0873,2025-12-23,Jaipur,Meta Ads,0
U0874,2025-09-22,Delhi,Affiliate,1
U0875,2025-11-12,Kolkata,Youtube Ads,0
U0876,2025-11-12,Kolkata,Google,0
U0877,2025-09-08,Pune,Referral,1
U0878,2025-12-12,Hyderabad,Instagram,0
U0879,2025-10-06,Jaipur,Unknown,1
U0880,2025-12-13,Bangalore,Unknown,0
U0881,2025-09-11,Delhi,Google,1
U0882,2025-08-15,Mumbai,Referral,0
U0883,2025-11-19,Bangalore,Affiliate,1
U0884,2025-09-02,Mumbai,Influencer,0
U0885,2025-09-07,Pune,Affiliate,0
U0886,2025-11-05,Kolkata,Affiliate,1
U0887,2025-09-02,Chennai,Affiliate,0
U0888,2025-10-25,Chennai,Google,0
U0889,2025-10-05,Kolkata,Google,0
U0890,2025-08-10,Pune,Youtube Ads,0
U0891,2025-08-05,Ahmedabad,Unknown,0
U0892,2025-12-01,Jaipur,Youtube Ads,0
U0893,2025-10-13,Mumbai,Referral,1
U0894,2025-11-05,Mumbai,Instagram,0
U0895,2025-11-26,Delhi,Google,0
U0896,2025-09-07,Kolkata,Youtube Ads,1
U0897,2025-12-19,Hyderabad,Influencer,0
U0898,2025-09-16,Jaipur,Affiliate,0
U0899,2025-11-17,Pune,Instagram,0
U0900,2025-08-15,Kolkata,Youtube Ads,0
U0901,2025-12-14,Kolkata,Unknown,0
U0902,2025-08-05,Ahmedabad,Affiliate,1
U0903,2025-09-16,Hyderabad,Influencer,0
U0904,2025-10-07,Bangalore,Meta Ads,0
U0905,2025-10-15,Bangalore,Influencer,1
U0906,2025-12-08,Lucknow,Referral,0
U0907,2025-11-03,Ahmedabad,Instagram,0
U0908,2025-11-23,Bangalore,Influencer,0
U0909,2025-09-05,Ahmedabad,Unknown,0
U0910,2025-08-26,Mumbai,Youtube Ads,1
U0911,2025-09-12,Chennai,Influencer,1
U0912,2025-08-27,Chennai,Google,1
U0913,2025-10-08,Kolkata,Referral,1
U0914,2025-12-26,Chennai,Affiliate,0
U0915,2025-08-11,Jaipur,Instagram,1
U0916,2025-10-13,Bangalore,Unknown,0
U0917,2025-11-12,Jaipur,Influencer,1
U0918,2025-09-07,Delhi,Instagram,0
U0919,2025-12-12,Bangalore,Referral,0
U0920,2025-08-23,Hyderabad,Youtube Ads,0
U0921,2025-09-16,Pune,Google,0
U0922,2025-10-29,Lucknow,Google,0
U0923,2025-09-15,Ahmedabad,Youtube Ads,0
U0924,2025-11-15,Kolkata,Meta Ads,0
U0925,2025-12-18,Ahmedabad,Referral,0
U0926,2025-12-19,Pune,Affiliate,0
U0927,2025-11-12,Pune,Influencer,0
U0928,2025-11-19,Pune,Instagram,0
U0929,2025-11-12,Bangalore,Affiliate,0
U0930,2025-09-29,Lucknow,Influencer,0
U0931,2025-11-08,Hyderabad,Unknown,0
U0932,2025-10-07,Pune,Affiliate,0
U0933,2025-12-11,Kolkata,Meta Ads,0
U0934,2025-11-28,Bangalore,Referral,1
U0935,2025-09-06,Hyderabad,Meta Ads,1
U0936,2025-10-11,Pune,Google,1
U0937,2025-12-05,Delhi,Meta Ads,0
U0938,2025-11-14,Kolkata,Referral,0
U0939,2025-10-31,Delhi,Referral,1
U0940,2025-08-31,Lucknow,Instagram,0
U0941,2025-11-30,Jaipur,Referral,0
U0942,2025-12-15,Lucknow,Unknown,1
U0943,2025-09-20,Jaipur,Instagram,0
U0944,2025-08-29,Jaipur,Influencer,1
U0945,2025-09-09,Hyderabad,Instagram,0
U0946,2025-09-10,Mumbai,Affiliate,0
U0947,2025-08-11,Kolkata,Influencer,0
U0948,2025-08-01,Hyderabad,Meta Ads,0
U0949,2025-09-15,Chennai,Referral,1
U0950,2025-11-09,Delhi,Affiliate,1
U0951,2025-12-27,Lucknow,Affiliate,0
U0952,2025-10-29,Pune,Meta Ads,0
U0953,2025-11-18,Kolkata,Influencer,1
U0954,2025-09-26,Bangalore,Instagram,1
U0955,2025-08-01,Lucknow,Affiliate,0
U0956,2025-10-02,Mumbai,Affiliate,1
U0957,2025-09-24,Lucknow,Instagram,1
U0958,2025-11-23,Kolkata,Instagram,0
U0959,2025-12-21,Delhi,Google,1
U0960,2025-12-27,Mumbai,Referral,1
U0961,2025-09-22,Bangalore,Google,1
U0962,2025-12-15,Hyderabad,Meta Ads,0
U0963,2025-09-26,Chennai,Influencer,0
U0964,2025-11-25,Hyderabad,Youtube Ads,0
U0965,2025-09-04,Lucknow,Instagram,1
U0966,2025-10-02,Bangalore,Unknown,0
U0967,2025-08-25,Delhi,Affiliate,0
U0968,2025-10-29,Kolkata,Affiliate,0
U0969,2025-10-14,Lucknow,Instagram,0
U0970,2025-09-07,Pune,Affiliate,1
U0971,2025-12-08,Mumbai,Google,1
U0972,2025-12-13,Mumbai,Affiliate,1
U0973,2025-10-30,Bangalore,Unknown,0
U0974,2025-08-17,Ahmedabad,Influencer,1
U0975,2025-12-06,Ahmedabad,Referral,0
U0976,2025-11-16,Lucknow,Meta Ads,0
U0977,2025-08-25,Lucknow,Meta Ads,0
U0978,2025-10-27,Lucknow,Influencer,1
U0979,2025-08-29,Lucknow,Meta Ads,0
U0980,2025-10-02,Ahmedabad,Youtube Ads,0
U0981,2025-12-28,Kolkata,Google,0
U0982,2025-11-22,Mumbai,Referral,0
U0983,2025-09-18,Delhi,Referral,1
U0984,2025-10-20,Pune,Unknown,0
U0985,2025-10-23,Ahmedabad,Meta Ads,0
U0986,2025-11-13,Delhi,Unknown,1
U0987,2025-12-26,Bangalore,Unknown,0
U0988,2025-11-26,Delhi,Unknown,0
U0989,2025-10-25,Lucknow,Meta Ads,1
U0990,2025-10-02,Jaipur,Google,1
U0991,2025-11-12,Kolkata,Youtube Ads,0
U0992,2025-09-18,Ahmedabad,Unknown,1
U0993,2025-10-10,Jaipur,Google,0
U0994,2025-08-01,Bangalore,Affiliate,0
U0995,2025-12-19,Lucknow,Influencer,0
U0996,2025-12-01,Mumbai,Referral,0
U0997,2025-10-01,Pune,Meta Ads,0
U0998,2025-09-01,Chennai,Affiliate,0
U0999,2025-08-29,Hyderabad,Youtube Ads,0
U1000,2025-09-18,Pune,Influencer,1
U1001,2025-08-30,Pune,Affiliate,0
U1002,2025-12-22,Bangalore,Instagram,1
U1003,2025-08-19,Mumbai,Meta Ads,0
U1004,2025-08-18,Jaipur,Affiliate,0
U1005,2025-08-01,Ahmedabad,Affiliate,0
U1006,2025-10-17,Hyderabad,Instagram,0
U1007,2025-11-23,Pune,Meta Ads,1
U1008,2025-11-21,Bangalore,Youtube Ads,0
U1009,2025-11-22,Ahmedabad,Affiliate,1
U1010,2025-10-02,Bangalore,Instagram,0
U1011,2025-12-10,Mumbai,Influencer,0
U1012,2025-12-07,Kolkata,Youtube Ads,0
U1013,2025-08-08,Bangalore,Google,0
U1014,2025-09-24,Jaipur,Influencer,0
U1015,2025-11-11,Bangalore,Referral,0
U1016,2025-12-09,Ahmedabad,Unknown,1
U1017,2025-09-01,Mumbai,Affiliate,0
U1018,2025-08-10,Jaipur,Youtube Ads,1
U1019,2025-11-18,Delhi,Google,0
U1020,2025-12-02,Bangalore,Referral,0
U1021,2025-10-26,Mumbai,Youtube Ads,0
U1022,2025-09-24,Kolkata,Youtube Ads,0
U1023,2025-09-01,Chennai,Youtube Ads,1
U1024,2025-12-13,Ahmedabad,Google,1
U1025,2025-11-01,Mumbai,Instagram,1
U1026,2025-08-08,Ahmedabad,Youtube Ads,0
U1027,2025-10-04,Kolkata,Google,1
U1028,2025-09-26,Chennai,Youtube Ads,0
U1029,2025-10-06,Mumbai,Affiliate,0
U1030,2025-10-11,Lucknow,Affiliate,1
U1031,2025-09-23,Kolkata,Meta Ads,1
U1032,2025-10-06,Lucknow,Unknown,0
U1033,2025-09-20,Hyderabad,Influencer,0
U1034,2025-11-05,Hyderabad,Unknown,0
U1035,2025-10-31,Ahmedabad,Affiliate,0
U1036,2025-08-08,Pune,Google,1
U1037,2025-09-04,Jaipur,Youtube Ads,0
U1038,2025-11-04,Mumbai,Youtube Ads,0
U1039,2025-10-27,Chennai,Influencer,0
U1040,2025-10-17,Pune,Meta Ads,1
U1041,2025-09-01,Ahmedabad,Influencer,0
U1042,2025-11-28,Hyderabad,Influencer,1
U1043,2025-09-15,Kolkata,Meta Ads,1
U1044,2025-12-22,Kolkata,Youtube Ads,0
U1045,2025-12-20,Hyderabad,Youtube Ads,0
U1046,2025-09-24,Delhi,Affiliate,0
U1047,2025-08-07,Bangalore,Google,0
U1048,2025-10-13,Mumbai,Affiliate,1
U1049,2025-08-07,Bangalore,Referral,0
U1050,2025-10-24,Chennai,Google,1
U1051,2025-12-25,Delhi,Instagram,0
U1052,2025-11-20,Chennai,Youtube Ads,0
U1053,2025-12-03,Mumbai,Instagram,0
U1054,2025-12-25,Hyderabad,Youtube Ads,1
U1055,2025-09-05,Pune,Youtube Ads,0
U1056,2025-08-29,Jaipur,Unknown,0
U1057,2025-10-21,Lucknow,Referral,0
U1058,2025-08-02,Pune,Influencer,0
U1059,2025-12-07,Lucknow,Instagram,0
U1060,2025-09-16,Mumbai,Youtube Ads,1
U1061,2025-12-26,Ahmedabad,Affiliate,0
U1062,2025-08-11,Chennai,Instagram,0
U1063,2025-12-08,Jaipur,Affiliate,0
U1064,2025-11-27,Lucknow,Referral,0
U1065,2025-12-18,Jaipur,Influencer,1
U1066,2025-08-20,Hyderabad,Meta Ads,1
U1067,2025-08-05,Delhi,Meta Ads,1
U1068,2025-09-06,Jaipur,Meta Ads,1
U1069,2025-12-15,Jaipur,Youtube Ads,0
U1070,2025-09-22,Ahmedabad,Unknown,1
U1071,2025-11-07,Chennai,Influencer,0
U1072,2025-10-25,Chennai,Meta Ads,1
U1073,2025-11-16,Lucknow,Instagram,0
U1074,2025-08-24,Pune,Unknown,0
U1075,2025-10-20,Delhi,Meta Ads,0
U1076,2025-11-28,Jaipur,Meta Ads,0
U1077,2025-09-28,Chennai,Referral,0
U1078,2025-12-06,Kolkata,Google,0
U1079,2025-11-22,Ahmedabad,Meta Ads,0
U1080,2025-11-23,Chennai,Referral,1
U1081,2025-08-14,Bangalore,Referral,0
U1082,2025-08-09,Pune,Youtube Ads,0
U1083,2025-09-09,Kolkata,Referral,1
U1084,2025-08-25,Hyderabad,Google,0
U1085,2025-11-11,Jaipur,Google,0
U1086,2025-08-22,Hyderabad,Referral,1
U1087,2025-08-04,Lucknow,Google,0
U1088,2025-08-29,Mumbai,Influencer,0
U1089,2025-11-17,Jaipur,Affiliate,0
U1090,2025-11-06,Hyderabad,Referral,1
U1091,2025-09-06,Hyderabad,Meta Ads,0
U1092,2025-10-14,Lucknow,Instagram,0
U1093,2025-10-09,Delhi,Affiliate,0
U1094,2025-12-24,Mumbai,Referral,0
U1095,2025-12-06,Bangalore,Influencer,0
U1096,2025-10-24,Kolkata,Influencer,0
U1097,2025-09-11,Jaipur,Instagram,0
U1098,2025-11-08,Chennai,Influencer,0
U1099,2025-09-10,Hyderabad,Youtube Ads,1
U1100,2025-09-03,Mumbai,Meta Ads,0
U1101,2025-08-17,Kolkata,Instagram,0
U1102,2025-11-30,Pune,Influencer,0
U1103,2025-10-15,Kolkata,Unknown,0
U1104,2025-10-26,Ahmedabad,Influencer,0
U1105,2025-11-25,Jaipur,Youtube Ads,0
U1106,2025-11-14,Lucknow,Unknown,0
U1107,2025-10-25,Chennai,Youtube Ads,0
U1108,2025-08-27,Chennai,Instagram,1
U1109,2025-09-26,Hyderabad,Referral,0
U1110,2025-08-31,Bangalore,Referral,0
U1111,2025-12-12,Kolkata,Referral,0
U1112,2025-11-06,Chennai,Influencer,1
U1113,2025-08-12,Kolkata,Influencer,0
U1114,2025-09-22,Mumbai,Referral,1
U1115,2025-12-16,Jaipur,Influencer,0
U1116,2025-12-23,Jaipur,Instagram,0
U1117,2025-11-30,Jaipur,Meta Ads,0
U1118,2025-09-15,Chennai,Google,0
U1119,2025-10-03,Lucknow,Influencer,0
U1120,2025-12-08,Jaipur,Influencer,1
U1121,2025-09-23,Delhi,Youtube Ads,0
U1122,2025-11-15,Mumbai,Google,0
U1123,2025-09-20,Lucknow,Meta Ads,0
U1124,2025-09-05,Chennai,Meta Ads,1
U1125,2025-11-23,Chennai,Youtube Ads,0
U1126,2025-08-26,Pune,Influencer,0
U1127,2025-08-29,Ahmedabad,Referral,0
U1128,2025-12-27,Delhi,Unknown,0
U1129,2025-08-11,Lucknow,Instagram,1
U1130,2025-09-09,Jaipur,Google,0
U1131,2025-08-11,Hyderabad,Meta Ads,0
U1132,2025-11-21,Ahmedabad,Instagram,0
U1133,2025-09-08,Chennai,Unknown,0
U1134,2025-09-23,Delhi,Meta Ads,0
U1135,2025-11-06,Jaipur,Instagram,0
U1136,2025-09-24,Ahmedabad,Unknown,1
U1137,2025-11-19,Chennai,Meta Ads,1
U1138,2025-12-28,Hyderabad,Unknown,1
U1139,2025-10-08,Ahmedabad,Youtube Ads,1
U1140,2025-09-25,Jaipur,Affiliate,0
U1141,2025-09-02,Kolkata,Influencer,0
U1142,2025-09-05,Hyderabad,Influencer,1
U1143,2025-12-26,Kolkata,Meta Ads,0
U1144,2025-10-20,Pune,Unknown,0
U1145,2025-11-17,Bangalore,Affiliate,1
U1146,2025-10-12,Lucknow,Meta Ads,1
U1147,2025-09-09,Bangalore,Meta Ads,0
U1148,2025-08-17,Delhi,Unknown,0
U1149,2025-12-07,Chennai,Youtube Ads,0
U1150,2025-09-30,Ahmedabad,Unknown,0
U1151,2025-11-12,Pune,Instagram,1
